Index,4ES_1,4ES_2,4ES_3,4ES_4,4PF_1,4PF_2,4PF_3,4PF_4
5918,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
5919,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406
5920,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
5921,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
5922,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2529.406
5923,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
5924,2509.798,2529.406,2529.406,2509.798,2529.406,2549.014,2509.798,2529.406
5925,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
5926,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
5927,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406
5928,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
5929,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
5930,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406
5931,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
5932,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
5933,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
5934,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
5935,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406
5936,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798
5937,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
5938,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
5939,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
5940,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
5941,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
5942,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
5943,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
5944,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
5945,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
5946,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
5947,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
5948,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406
5949,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
5950,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
5951,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798,2509.798
5952,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
5953,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
5954,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
5955,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
5956,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
5957,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
5958,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
5959,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2490.19,2529.406
5960,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
5961,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
5962,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
5963,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
5964,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
5965,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
5966,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
5967,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406
5968,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
5969,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
5970,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
5971,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
5972,2509.798,2509.798,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
5973,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
5974,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
5975,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
5976,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
5977,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
5978,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
5979,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
5980,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798
5981,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
5982,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
5983,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
5984,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
5985,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
5986,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
5987,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798
5988,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
5989,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
5990,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
5991,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
5992,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
5993,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
5994,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
5995,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
5996,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
5997,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
5998,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406
5999,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6000,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6001,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
6002,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798
6003,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406
6004,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406
6005,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
6006,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
6007,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6008,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
6009,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6010,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
6011,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6012,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6013,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
6014,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6015,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
6016,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
6017,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6018,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
6019,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
6020,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6021,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6022,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6023,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
6024,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798
6025,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6026,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
6027,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406
6028,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
6029,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
6030,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
6031,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798
6032,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2529.406
6033,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
6034,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
6035,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798
6036,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6037,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2529.406
6038,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
6039,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
6040,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406
6041,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
6042,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
6043,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
6044,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
6045,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6046,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
6047,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
6048,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
6049,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
6050,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6051,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6052,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406
6053,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6054,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798
6055,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2529.406
6056,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6057,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
6058,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6059,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6060,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
6061,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6062,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6063,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6064,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
6065,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
6066,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406
6067,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6068,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6069,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
6070,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6071,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6072,2490.19,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
6073,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6074,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6075,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6076,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6077,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406
6078,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6079,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6080,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798
6081,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6082,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
6083,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
6084,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6085,2529.406,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
6086,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
6087,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6088,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
6089,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6090,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6091,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6092,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
6093,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2529.406
6094,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798
6095,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6096,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
6097,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2509.798
6098,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798
6099,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
6100,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798
6101,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6102,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
6103,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406
6104,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6105,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406
6106,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406
6107,2509.798,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406
6108,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798
6109,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406
6110,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798
6111,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2529.406
6112,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798
6113,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798
6114,2509.798,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798
6115,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406
6116,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
6117,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6118,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798
6119,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
6120,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
6121,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798
6122,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
6123,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
6124,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6125,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
6126,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406
6127,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
6128,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406
6129,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6130,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406
6131,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798
6132,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798,2509.798
6133,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798
6134,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
6135,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
6136,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798
6137,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6138,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6139,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798
6140,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
6141,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406
6142,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
6143,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798
6144,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
6145,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406
6146,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
6147,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406
6148,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
6149,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6150,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406
6151,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2509.798
6152,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6153,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
6154,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
6155,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
6156,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6157,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
6158,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
6159,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406
6160,2509.798,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
6161,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6162,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406
6163,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2529.406,2509.798
6164,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
6165,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406
6166,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6167,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
6168,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
6169,2509.798,2509.798,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
6170,2509.798,2529.406,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406
