Index,Time,4ES_1,Time,4ES_2,Time,4ES_3,Time,4ES_4,Time,4PF_1,Time,4PF_2,Time,4PF_3,Time,4PF_4
11388,349.475,2509.798,349.475,2529.406,349.475,2529.406,349.475,2509.798,349.475,2509.798,349.475,2529.406,349.475,2509.798,349.475,2529.406
11389,349.493,2529.406,349.493,2529.406,349.493,2529.406,349.493,2529.406,349.493,2509.798,349.493,2529.406,349.493,2509.798,349.493,2529.406
11390,349.511,2509.798,349.511,2529.406,349.511,2529.406,349.511,2529.406,349.511,2509.798,349.511,2529.406,349.511,2529.406,349.511,2529.406
11391,349.53,2509.798,349.53,2509.798,349.53,2529.406,349.53,2529.406,349.53,2529.406,349.53,2529.406,349.53,2509.798,349.53,2509.798
11392,349.548,2529.406,349.548,2529.406,349.548,2529.406,349.548,2509.798,349.548,2509.798,349.548,2509.798,349.548,2509.798,349.548,2509.798
11393,349.567,2509.798,349.567,2529.406,349.567,2529.406,349.567,2529.406,349.567,2529.406,349.567,2509.798,349.567,2509.798,349.567,2509.798
11394,349.585,2509.798,349.585,2529.406,349.585,2529.406,349.585,2509.798,349.585,2509.798,349.585,2529.406,349.585,2509.798,349.585,2509.798
11395,349.604,2509.798,349.604,2529.406,349.604,2529.406,349.604,2529.406,349.604,2509.798,349.604,2529.406,349.604,2529.406,349.604,2529.406
11396,349.622,2509.798,349.622,2509.798,349.622,2529.406,349.622,2529.406,349.622,2529.406,349.622,2529.406,349.622,2529.406,349.622,2529.406
11397,349.641,2529.406,349.641,2509.798,349.641,2529.406,349.641,2529.406,349.641,2509.798,349.641,2529.406,349.641,2509.798,349.641,2529.406
11398,349.659,2529.406,349.659,2529.406,349.659,2529.406,349.659,2509.798,349.659,2509.798,349.659,2529.406,349.659,2509.798,349.659,2509.798
11399,349.677,2529.406,349.677,2529.406,349.677,2529.406,349.677,2529.406,349.677,2509.798,349.677,2529.406,349.677,2509.798,349.677,2509.798
11400,349.696,2509.798,349.696,2529.406,349.696,2529.406,349.696,2529.406,349.696,2509.798,349.696,2509.798,349.696,2509.798,349.696,2509.798
11401,349.714,2509.798,349.714,2529.406,349.714,2509.798,349.714,2529.406,349.714,2529.406,349.714,2509.798,349.714,2509.798,349.714,2529.406
11402,349.733,2529.406,349.733,2509.798,349.733,2529.406,349.733,2509.798,349.733,2509.798,349.733,2529.406,349.733,2509.798,349.733,2529.406
11403,349.751,2509.798,349.751,2509.798,349.751,2529.406,349.751,2509.798,349.751,2529.406,349.751,2529.406,349.751,2509.798,349.751,2529.406
11404,349.77,2509.798,349.77,2529.406,349.77,2529.406,349.77,2529.406,349.77,2529.406,349.77,2509.798,349.77,2529.406,349.77,2529.406
11405,349.788,2509.798,349.788,2529.406,349.788,2529.406,349.788,2529.406,349.788,2509.798,349.788,2529.406,349.788,2509.798,349.788,2529.406
11406,349.806,2509.798,349.806,2529.406,349.806,2529.406,349.806,2509.798,349.806,2529.406,349.806,2529.406,349.806,2529.406,349.806,2529.406
11407,349.825,2509.798,349.825,2529.406,349.825,2529.406,349.825,2529.406,349.825,2509.798,349.825,2529.406,349.825,2509.798,349.825,2509.798
11408,349.843,2509.798,349.843,2529.406,349.843,2529.406,349.843,2529.406,349.843,2509.798,349.843,2529.406,349.843,2509.798,349.843,2529.406
11409,349.862,2509.798,349.862,2529.406,349.862,2529.406,349.862,2529.406,349.862,2509.798,349.862,2509.798,349.862,2509.798,349.862,2509.798
11410,349.88,2509.798,349.88,2529.406,349.88,2529.406,349.88,2529.406,349.88,2509.798,349.88,2529.406,349.88,2529.406,349.88,2509.798
11411,349.899,2509.798,349.899,2509.798,349.899,2529.406,349.899,2509.798,349.899,2509.798,349.899,2529.406,349.899,2509.798,349.899,2529.406
11412,349.917,2509.798,349.917,2529.406,349.917,2529.406,349.917,2509.798,349.917,2529.406,349.917,2529.406,349.917,2509.798,349.917,2529.406
11413,349.935,2509.798,349.935,2529.406,349.935,2529.406,349.935,2509.798,349.935,2529.406,349.935,2529.406,349.935,2509.798,349.935,2509.798
11414,349.954,2529.406,349.954,2529.406,349.954,2529.406,349.954,2509.798,349.954,2529.406,349.954,2509.798,349.954,2509.798,349.954,2529.406
11415,349.972,2509.798,349.972,2529.406,349.972,2529.406,349.972,2529.406,349.972,2529.406,349.972,2529.406,349.972,2509.798,349.972,2529.406
11416,349.991,2529.406,349.991,2529.406,349.991,2529.406,349.991,2529.406,349.991,2529.406,349.991,2529.406,349.991,2509.798,349.991,2509.798
11417,350.009,2509.798,350.009,2529.406,350.009,2529.406,350.009,2529.406,350.009,2509.798,350.009,2529.406,350.009,2509.798,350.009,2509.798
11418,350.028,2509.798,350.028,2529.406,350.028,2529.406,350.028,2509.798,350.028,2509.798,350.028,2529.406,350.028,2509.798,350.028,2509.798
11419,350.046,2509.798,350.046,2509.798,350.046,2529.406,350.046,2509.798,350.046,2509.798,350.046,2529.406,350.046,2509.798,350.046,2509.798
11420,350.064,2509.798,350.064,2509.798,350.064,2529.406,350.064,2509.798,350.064,2529.406,350.064,2529.406,350.064,2509.798,350.064,2529.406
11421,350.083,2509.798,350.083,2529.406,350.083,2529.406,350.083,2509.798,350.083,2509.798,350.083,2529.406,350.083,2509.798,350.083,2529.406
11422,350.101,2509.798,350.101,2509.798,350.101,2529.406,350.101,2509.798,350.101,2529.406,350.101,2529.406,350.101,2509.798,350.101,2529.406
11423,350.12,2509.798,350.12,2529.406,350.12,2529.406,350.12,2529.406,350.12,2529.406,350.12,2529.406,350.12,2529.406,350.12,2529.406
11424,350.138,2509.798,350.138,2509.798,350.138,2529.406,350.138,2529.406,350.138,2509.798,350.138,2529.406,350.138,2509.798,350.138,2529.406
11425,350.157,2509.798,350.157,2509.798,350.157,2529.406,350.157,2529.406,350.157,2509.798,350.157,2509.798,350.157,2509.798,350.157,2509.798
11426,350.175,2509.798,350.175,2529.406,350.175,2509.798,350.175,2529.406,350.175,2509.798,350.175,2529.406,350.175,2529.406,350.175,2509.798
11427,350.193,2509.798,350.193,2529.406,350.193,2529.406,350.193,2529.406,350.193,2509.798,350.193,2529.406,350.193,2509.798,350.193,2509.798
11428,350.212,2509.798,350.212,2529.406,350.212,2529.406,350.212,2509.798,350.212,2509.798,350.212,2529.406,350.212,2509.798,350.212,2529.406
11429,350.23,2509.798,350.23,2529.406,350.23,2509.798,350.23,2529.406,350.23,2509.798,350.23,2529.406,350.23,2529.406,350.23,2509.798
11430,350.249,2509.798,350.249,2529.406,350.249,2529.406,350.249,2509.798,350.249,2509.798,350.249,2529.406,350.249,2509.798,350.249,2509.798
11431,350.267,2509.798,350.267,2529.406,350.267,2529.406,350.267,2529.406,350.267,2529.406,350.267,2529.406,350.267,2529.406,350.267,2509.798
11432,350.286,2529.406,350.286,2529.406,350.286,2529.406,350.286,2529.406,350.286,2509.798,350.286,2529.406,350.286,2529.406,350.286,2509.798
11433,350.304,2529.406,350.304,2529.406,350.304,2529.406,350.304,2509.798,350.304,2509.798,350.304,2529.406,350.304,2509.798,350.304,2509.798
11434,350.322,2509.798,350.322,2529.406,350.322,2529.406,350.322,2509.798,350.322,2509.798,350.322,2509.798,350.322,2509.798,350.322,2509.798
11435,350.341,2529.406,350.341,2509.798,350.341,2509.798,350.341,2529.406,350.341,2509.798,350.341,2509.798,350.341,2509.798,350.341,2509.798
11436,350.359,2509.798,350.359,2509.798,350.359,2529.406,350.359,2509.798,350.359,2529.406,350.359,2529.406,350.359,2509.798,350.359,2529.406
11437,350.378,2509.798,350.378,2509.798,350.378,2509.798,350.378,2509.798,350.378,2509.798,350.378,2509.798,350.378,2529.406,350.378,2509.798
11438,350.396,2509.798,350.396,2509.798,350.396,2529.406,350.396,2509.798,350.396,2509.798,350.396,2529.406,350.396,2509.798,350.396,2509.798
11439,350.415,2509.798,350.415,2509.798,350.415,2529.406,350.415,2509.798,350.415,2509.798,350.415,2529.406,350.415,2509.798,350.415,2509.798
11440,350.433,2529.406,350.433,2529.406,350.433,2529.406,350.433,2529.406,350.433,2509.798,350.433,2529.406,350.433,2529.406,350.433,2529.406
11441,350.452,2529.406,350.452,2509.798,350.452,2529.406,350.452,2529.406,350.452,2509.798,350.452,2529.406,350.452,2509.798,350.452,2509.798
11442,350.47,2509.798,350.47,2529.406,350.47,2529.406,350.47,2509.798,350.47,2509.798,350.47,2529.406,350.47,2529.406,350.47,2529.406
11443,350.488,2509.798,350.488,2529.406,350.488,2529.406,350.488,2529.406,350.488,2509.798,350.488,2509.798,350.488,2509.798,350.488,2509.798
11444,350.507,2529.406,350.507,2509.798,350.507,2529.406,350.507,2529.406,350.507,2509.798,350.507,2509.798,350.507,2509.798,350.507,2529.406
11445,350.525,2509.798,350.525,2509.798,350.525,2529.406,350.525,2529.406,350.525,2529.406,350.525,2529.406,350.525,2509.798,350.525,2529.406
11446,350.544,2509.798,350.544,2529.406,350.544,2509.798,350.544,2509.798,350.544,2509.798,350.544,2529.406,350.544,2509.798,350.544,2509.798
11447,350.562,2509.798,350.562,2509.798,350.562,2529.406,350.562,2529.406,350.562,2529.406,350.562,2529.406,350.562,2509.798,350.562,2529.406
11448,350.581,2509.798,350.581,2529.406,350.581,2509.798,350.581,2509.798,350.581,2509.798,350.581,2529.406,350.581,2509.798,350.581,2509.798
11449,350.599,2509.798,350.599,2529.406,350.599,2529.406,350.599,2529.406,350.599,2509.798,350.599,2529.406,350.599,2509.798,350.599,2529.406
11450,350.617,2509.798,350.617,2529.406,350.617,2529.406,350.617,2509.798,350.617,2509.798,350.617,2529.406,350.617,2509.798,350.617,2529.406
11451,350.636,2529.406,350.636,2529.406,350.636,2529.406,350.636,2509.798,350.636,2509.798,350.636,2509.798,350.636,2509.798,350.636,2529.406
11452,350.654,2509.798,350.654,2529.406,350.654,2529.406,350.654,2529.406,350.654,2509.798,350.654,2529.406,350.654,2509.798,350.654,2529.406
11453,350.673,2509.798,350.673,2529.406,350.673,2529.406,350.673,2529.406,350.673,2529.406,350.673,2529.406,350.673,2509.798,350.673,2509.798
11454,350.691,2509.798,350.691,2529.406,350.691,2509.798,350.691,2509.798,350.691,2509.798,350.691,2509.798,350.691,2509.798,350.691,2529.406
11455,350.71,2509.798,350.71,2509.798,350.71,2529.406,350.71,2529.406,350.71,2509.798,350.71,2529.406,350.71,2509.798,350.71,2509.798
11456,350.728,2509.798,350.728,2509.798,350.728,2529.406,350.728,2509.798,350.728,2509.798,350.728,2529.406,350.728,2509.798,350.728,2529.406
11457,350.746,2509.798,350.746,2529.406,350.746,2529.406,350.746,2529.406,350.746,2529.406,350.746,2529.406,350.746,2529.406,350.746,2529.406
11458,350.765,2529.406,350.765,2509.798,350.765,2529.406,350.765,2529.406,350.765,2529.406,350.765,2529.406,350.765,2509.798,350.765,2529.406
11459,350.783,2509.798,350.783,2529.406,350.783,2529.406,350.783,2529.406,350.783,2509.798,350.783,2529.406,350.783,2509.798,350.783,2529.406
11460,350.802,2529.406,350.802,2529.406,350.802,2529.406,350.802,2529.406,350.802,2529.406,350.802,2529.406,350.802,2509.798,350.802,2529.406
11461,350.82,2509.798,350.82,2529.406,350.82,2529.406,350.82,2529.406,350.82,2509.798,350.82,2509.798,350.82,2509.798,350.82,2509.798
11462,350.839,2509.798,350.839,2509.798,350.839,2529.406,350.839,2509.798,350.839,2509.798,350.839,2509.798,350.839,2509.798,350.839,2509.798
11463,350.857,2509.798,350.857,2529.406,350.857,2529.406,350.857,2529.406,350.857,2509.798,350.857,2529.406,350.857,2529.406,350.857,2509.798
11464,350.875,2509.798,350.875,2509.798,350.875,2529.406,350.875,2509.798,350.875,2529.406,350.875,2529.406,350.875,2509.798,350.875,2529.406
11465,350.894,2529.406,350.894,2529.406,350.894,2529.406,350.894,2509.798,350.894,2529.406,350.894,2529.406,350.894,2509.798,350.894,2529.406
11466,350.912,2529.406,350.912,2529.406,350.912,2529.406,350.912,2529.406,350.912,2529.406,350.912,2529.406,350.912,2509.798,350.912,2529.406
11467,350.931,2509.798,350.931,2529.406,350.931,2529.406,350.931,2529.406,350.931,2529.406,350.931,2529.406,350.931,2509.798,350.931,2509.798
11468,350.949,2529.406,350.949,2529.406,350.949,2529.406,350.949,2529.406,350.949,2509.798,350.949,2509.798,350.949,2509.798,350.949,2509.798
11469,350.968,2509.798,350.968,2529.406,350.968,2529.406,350.968,2529.406,350.968,2509.798,350.968,2529.406,350.968,2509.798,350.968,2509.798
11470,350.986,2509.798,350.986,2529.406,350.986,2529.406,350.986,2529.406,350.986,2529.406,350.986,2509.798,350.986,2509.798,350.986,2509.798
11471,351.004,2509.798,351.004,2509.798,351.004,2509.798,351.004,2529.406,351.004,2509.798,351.004,2509.798,351.004,2509.798,351.004,2529.406
11472,351.023,2509.798,351.023,2509.798,351.023,2509.798,351.023,2529.406,351.023,2509.798,351.023,2529.406,351.023,2509.798,351.023,2529.406
11473,351.041,2509.798,351.041,2529.406,351.041,2529.406,351.041,2509.798,351.041,2529.406,351.041,2529.406,351.041,2509.798,351.041,2509.798
11474,351.06,2509.798,351.06,2529.406,351.06,2509.798,351.06,2509.798,351.06,2509.798,351.06,2509.798,351.06,2509.798,351.06,2509.798
11475,351.078,2509.798,351.078,2529.406,351.078,2529.406,351.078,2509.798,351.078,2529.406,351.078,2529.406,351.078,2509.798,351.078,2529.406
11476,351.097,2509.798,351.097,2529.406,351.097,2529.406,351.097,2529.406,351.097,2529.406,351.097,2529.406,351.097,2509.798,351.097,2529.406
11477,351.115,2529.406,351.115,2509.798,351.115,2529.406,351.115,2529.406,351.115,2529.406,351.115,2529.406,351.115,2509.798,351.115,2529.406
11478,351.133,2529.406,351.133,2529.406,351.133,2529.406,351.133,2529.406,351.133,2509.798,351.133,2529.406,351.133,2509.798,351.133,2509.798
11479,351.152,2509.798,351.152,2529.406,351.152,2529.406,351.152,2509.798,351.152,2509.798,351.152,2509.798,351.152,2509.798,351.152,2509.798
11480,351.17,2509.798,351.17,2529.406,351.17,2529.406,351.17,2529.406,351.17,2509.798,351.17,2509.798,351.17,2509.798,351.17,2509.798
11481,351.189,2509.798,351.189,2509.798,351.189,2529.406,351.189,2509.798,351.189,2509.798,351.189,2509.798,351.189,2509.798,351.189,2509.798
11482,351.207,2509.798,351.207,2529.406,351.207,2509.798,351.207,2529.406,351.207,2529.406,351.207,2529.406,351.207,2529.406,351.207,2509.798
11483,351.226,2529.406,351.226,2529.406,351.226,2529.406,351.226,2509.798,351.226,2529.406,351.226,2529.406,351.226,2509.798,351.226,2509.798
11484,351.244,2529.406,351.244,2529.406,351.244,2529.406,351.244,2529.406,351.244,2509.798,351.244,2509.798,351.244,2509.798,351.244,2529.406
11485,351.263,2509.798,351.263,2509.798,351.263,2529.406,351.263,2509.798,351.263,2509.798,351.263,2529.406,351.263,2509.798,351.263,2509.798
11486,351.281,2529.406,351.281,2529.406,351.281,2529.406,351.281,2509.798,351.281,2509.798,351.281,2529.406,351.281,2509.798,351.281,2529.406
11487,351.299,2509.798,351.299,2529.406,351.299,2529.406,351.299,2529.406,351.299,2509.798,351.299,2509.798,351.299,2509.798,351.299,2509.798
11488,351.318,2529.406,351.318,2529.406,351.318,2509.798,351.318,2529.406,351.318,2509.798,351.318,2509.798,351.318,2509.798,351.318,2509.798
11489,351.336,2529.406,351.336,2509.798,351.336,2529.406,351.336,2529.406,351.336,2509.798,351.336,2529.406,351.336,2509.798,351.336,2509.798
11490,351.355,2509.798,351.355,2529.406,351.355,2509.798,351.355,2529.406,351.355,2509.798,351.355,2529.406,351.355,2529.406,351.355,2529.406
11491,351.373,2509.798,351.373,2509.798,351.373,2529.406,351.373,2529.406,351.373,2509.798,351.373,2529.406,351.373,2529.406,351.373,2509.798
11492,351.392,2509.798,351.392,2509.798,351.392,2529.406,351.392,2509.798,351.392,2509.798,351.392,2529.406,351.392,2509.798,351.392,2529.406
11493,351.41,2509.798,351.41,2529.406,351.41,2509.798,351.41,2509.798,351.41,2509.798,351.41,2509.798,351.41,2529.406,351.41,2529.406
11494,351.428,2529.406,351.428,2529.406,351.428,2529.406,351.428,2529.406,351.428,2529.406,351.428,2529.406,351.428,2509.798,351.428,2529.406
11495,351.447,2509.798,351.447,2529.406,351.447,2529.406,351.447,2529.406,351.447,2529.406,351.447,2529.406,351.447,2509.798,351.447,2529.406
11496,351.465,2509.798,351.465,2529.406,351.465,2529.406,351.465,2529.406,351.465,2509.798,351.465,2529.406,351.465,2509.798,351.465,2509.798
11497,351.484,2509.798,351.484,2529.406,351.484,2529.406,351.484,2529.406,351.484,2509.798,351.484,2529.406,351.484,2509.798,351.484,2509.798
11498,351.502,2509.798,351.502,2529.406,351.502,2529.406,351.502,2529.406,351.502,2509.798,351.502,2529.406,351.502,2509.798,351.502,2529.406
11499,351.521,2509.798,351.521,2509.798,351.521,2509.798,351.521,2509.798,351.521,2509.798,351.521,2549.014,351.521,2509.798,351.521,2509.798
11500,351.539,2509.798,351.539,2529.406,351.539,2529.406,351.539,2529.406,351.539,2509.798,351.539,2529.406,351.539,2509.798,351.539,2529.406
11501,351.557,2509.798,351.557,2509.798,351.557,2529.406,351.557,2509.798,351.557,2509.798,351.557,2529.406,351.557,2509.798,351.557,2529.406
11502,351.576,2509.798,351.576,2509.798,351.576,2529.406,351.576,2529.406,351.576,2509.798,351.576,2529.406,351.576,2509.798,351.576,2509.798
11503,351.594,2509.798,351.594,2529.406,351.594,2509.798,351.594,2529.406,351.594,2509.798,351.594,2529.406,351.594,2509.798,351.594,2529.406
11504,351.613,2509.798,351.613,2529.406,351.613,2529.406,351.613,2529.406,351.613,2529.406,351.613,2529.406,351.613,2509.798,351.613,2529.406
11505,351.631,2529.406,351.631,2529.406,351.631,2529.406,351.631,2529.406,351.631,2509.798,351.631,2529.406,351.631,2509.798,351.631,2529.406
11506,351.65,2509.798,351.65,2509.798,351.65,2529.406,351.65,2529.406,351.65,2509.798,351.65,2529.406,351.65,2509.798,351.65,2509.798
11507,351.668,2509.798,351.668,2529.406,351.668,2529.406,351.668,2509.798,351.668,2509.798,351.668,2529.406,351.668,2509.798,351.668,2509.798
11508,351.686,2509.798,351.686,2509.798,351.686,2529.406,351.686,2529.406,351.686,2509.798,351.686,2509.798,351.686,2509.798,351.686,2509.798
11509,351.705,2509.798,351.705,2509.798,351.705,2509.798,351.705,2509.798,351.705,2509.798,351.705,2529.406,351.705,2509.798,351.705,2529.406
11510,351.723,2509.798,351.723,2529.406,351.723,2509.798,351.723,2509.798,351.723,2529.406,351.723,2529.406,351.723,2509.798,351.723,2529.406
11511,351.742,2509.798,351.742,2529.406,351.742,2509.798,351.742,2509.798,351.742,2509.798,351.742,2529.406,351.742,2529.406,351.742,2529.406
11512,351.76,2509.798,351.76,2529.406,351.76,2529.406,351.76,2529.406,351.76,2509.798,351.76,2529.406,351.76,2509.798,351.76,2509.798
11513,351.779,2509.798,351.779,2529.406,351.779,2529.406,351.779,2529.406,351.779,2529.406,351.779,2529.406,351.779,2509.798,351.779,2509.798
11514,351.797,2529.406,351.797,2529.406,351.797,2529.406,351.797,2529.406,351.797,2509.798,351.797,2529.406,351.797,2509.798,351.797,2509.798
11515,351.815,2509.798,351.815,2529.406,351.815,2529.406,351.815,2529.406,351.815,2529.406,351.815,2529.406,351.815,2509.798,351.815,2509.798
11516,351.834,2509.798,351.834,2529.406,351.834,2529.406,351.834,2529.406,351.834,2509.798,351.834,2509.798,351.834,2509.798,351.834,2509.798
11517,351.852,2529.406,351.852,2529.406,351.852,2509.798,351.852,2529.406,351.852,2509.798,351.852,2529.406,351.852,2509.798,351.852,2509.798
11518,351.871,2509.798,351.871,2529.406,351.871,2529.406,351.871,2529.406,351.871,2509.798,351.871,2529.406,351.871,2509.798,351.871,2509.798
11519,351.889,2509.798,351.889,2529.406,351.889,2529.406,351.889,2509.798,351.889,2529.406,351.889,2529.406,351.889,2509.798,351.889,2509.798
