Index,Time,4ES_1,4PF_1
22207,409.319,2509.798,2529.406
22208,409.338,2509.798,2509.798
22209,409.356,2509.798,2509.798
22210,409.375,2509.798,2529.406
22211,409.393,2509.798,2509.798
22212,409.412,2529.406,2529.406
22213,409.43,2529.406,2529.406
22214,409.448,2509.798,2529.406
22215,409.467,2509.798,2509.798
22216,409.485,2509.798,2529.406
22217,409.504,2509.798,2529.406
22218,409.522,2509.798,2509.798
22219,409.541,2509.798,2529.406
22220,409.559,2509.798,2529.406
22221,409.577,2529.406,2509.798
22222,409.596,2509.798,2529.406
22223,409.614,2509.798,2509.798
22224,409.633,2509.798,2529.406
22225,409.651,2529.406,2529.406
22226,409.67,2509.798,2509.798
22227,409.688,2509.798,2529.406
22228,409.706,2529.406,2509.798
22229,409.725,2509.798,2509.798
22230,409.743,2509.798,2529.406
22231,409.762,2529.406,2529.406
22232,409.78,2509.798,2509.798
22233,409.799,2529.406,2529.406
22234,409.817,2509.798,2529.406
22235,409.835,2509.798,2509.798
22236,409.854,2529.406,2529.406
22237,409.872,2509.798,2529.406
22238,409.891,2529.406,2509.798
22239,409.909,2529.406,2529.406
22240,409.928,2509.798,2509.798
22241,409.946,2509.798,2509.798
22242,409.965,2529.406,2529.406
22243,409.983,2509.798,2529.406
22244,410.001,2509.798,2509.798
22245,410.02,2509.798,2509.798
22246,410.038,2529.406,2529.406
22247,410.057,2509.798,2529.406
22248,410.075,2529.406,2529.406
22249,410.094,2509.798,2529.406
22250,410.112,2509.798,2509.798
22251,410.13,2509.798,2529.406
22252,410.149,2509.798,2529.406
22253,410.167,2529.406,2509.798
22254,410.186,2529.406,2509.798
22255,410.204,2509.798,2509.798
22256,410.223,2509.798,2529.406
22257,410.241,2529.406,2529.406
22258,410.259,2509.798,2509.798
22259,410.278,2509.798,2529.406
22260,410.296,2509.798,2509.798
22261,410.315,2509.798,2509.798
22262,410.333,2509.798,2529.406
22263,410.352,2509.798,2509.798
22264,410.37,2509.798,2529.406
22265,410.388,2529.406,2509.798
22266,410.407,2509.798,2529.406
22267,410.425,2509.798,2529.406
22268,410.444,2509.798,2529.406
22269,410.462,2509.798,2509.798
22270,410.481,2509.798,2529.406
22271,410.499,2509.798,2529.406
22272,410.518,2509.798,2509.798
22273,410.536,2509.798,2529.406
22274,410.554,2509.798,2529.406
22275,410.573,2509.798,2509.798
22276,410.591,2509.798,2529.406
22277,410.61,2509.798,2529.406
22278,410.628,2509.798,2529.406
22279,410.647,2509.798,2529.406
22280,410.665,2529.406,2529.406
22281,410.683,2509.798,2509.798
22282,410.702,2529.406,2529.406
22283,410.72,2529.406,2529.406
22284,410.739,2509.798,2529.406
22285,410.757,2529.406,2509.798
22286,410.776,2509.798,2529.406
22287,410.794,2509.798,2529.406
22288,410.812,2529.406,2529.406
22289,410.831,2509.798,2509.798
22290,410.849,2509.798,2529.406
22291,410.868,2509.798,2529.406
22292,410.886,2509.798,2509.798
22293,410.905,2509.798,2509.798
22294,410.923,2529.406,2529.406
22295,410.941,2509.798,2509.798
22296,410.96,2509.798,2529.406
22297,410.978,2529.406,2529.406
22298,410.997,2509.798,2529.406
22299,411.015,2509.798,2509.798
22300,411.034,2509.798,2529.406
22301,411.052,2509.798,2529.406
22302,411.07,2529.406,2529.406
22303,411.089,2529.406,2529.406
22304,411.107,2509.798,2509.798
22305,411.126,2509.798,2529.406
22306,411.144,2509.798,2509.798
22307,411.163,2509.798,2529.406
22308,411.181,2509.798,2529.406
22309,411.2,2509.798,2529.406
22310,411.218,2509.798,2529.406
22311,411.236,2509.798,2529.406
22312,411.255,2509.798,2529.406
22313,411.273,2509.798,2529.406
22314,411.292,2509.798,2529.406
22315,411.31,2529.406,2509.798
22316,411.329,2509.798,2529.406
22317,411.347,2529.406,2529.406
22318,411.365,2509.798,2509.798
22319,411.384,2529.406,2509.798
22320,411.402,2509.798,2529.406
22321,411.421,2509.798,2529.406
22322,411.439,2509.798,2529.406
22323,411.458,2509.798,2529.406
22324,411.476,2509.798,2529.406
22325,411.494,2529.406,2529.406
22326,411.513,2529.406,2529.406
22327,411.531,2509.798,2509.798
22328,411.55,2509.798,2529.406
22329,411.568,2509.798,2509.798
22330,411.587,2509.798,2529.406
22331,411.605,2509.798,2529.406
22332,411.623,2509.798,2509.798
22333,411.642,2509.798,2529.406
22334,411.66,2509.798,2529.406
22335,411.679,2529.406,2529.406
22336,411.697,2509.798,2529.406
22337,411.716,2509.798,2529.406
22338,411.734,2509.798,2529.406
22339,411.752,2529.406,2509.798
22340,411.771,2509.798,2529.406
22341,411.789,2509.798,2529.406
22342,411.808,2509.798,2509.798
22343,411.826,2509.798,2529.406
22344,411.845,2509.798,2529.406
22345,411.863,2509.798,2529.406
22346,411.881,2529.406,2529.406
22347,411.9,2509.798,2529.406
22348,411.918,2509.798,2509.798
22349,411.937,2509.798,2529.406
22350,411.955,2529.406,2529.406
22351,411.974,2509.798,2509.798
22352,411.992,2529.406,2529.406
22353,412.01,2509.798,2509.798
22354,412.029,2529.406,2509.798
22355,412.047,2509.798,2529.406
22356,412.066,2509.798,2529.406
22357,412.084,2509.798,2509.798
22358,412.103,2529.406,2529.406
22359,412.121,2529.406,2509.798
22360,412.14,2509.798,2529.406
22361,412.158,2509.798,2509.798
22362,412.176,2529.406,2529.406
22363,412.195,2529.406,2529.406
22364,412.213,2529.406,2529.406
22365,412.232,2509.798,2509.798
22366,412.25,2509.798,2529.406
22367,412.269,2529.406,2529.406
22368,412.287,2529.406,2509.798
22369,412.305,2509.798,2529.406
22370,412.324,2529.406,2509.798
22371,412.342,2509.798,2529.406
22372,412.361,2509.798,2529.406
22373,412.379,2509.798,2529.406
22374,412.398,2509.798,2509.798
22375,412.416,2509.798,2509.798
22376,412.434,2509.798,2529.406
22377,412.453,2529.406,2509.798
22378,412.471,2509.798,2529.406
22379,412.49,2509.798,2529.406
22380,412.508,2509.798,2529.406
22381,412.527,2529.406,2509.798
22382,412.545,2509.798,2529.406
22383,412.563,2509.798,2529.406
22384,412.582,2509.798,2509.798
22385,412.6,2509.798,2509.798
22386,412.619,2509.798,2529.406
22387,412.637,2509.798,2529.406
22388,412.656,2509.798,2509.798
22389,412.674,2509.798,2529.406
22390,412.692,2509.798,2529.406
22391,412.711,2509.798,2529.406
22392,412.729,2509.798,2529.406
22393,412.748,2509.798,2529.406
22394,412.766,2509.798,2509.798
22395,412.785,2509.798,2509.798
22396,412.803,2529.406,2529.406
22397,412.822,2509.798,2509.798
22398,412.84,2509.798,2509.798
22399,412.858,2509.798,2509.798
22400,412.877,2529.406,2529.406
22401,412.895,2509.798,2509.798
22402,412.914,2509.798,2529.406
22403,412.932,2509.798,2529.406
22404,412.951,2529.406,2529.406
22405,412.969,2509.798,2509.798
22406,412.987,2509.798,2529.406
22407,413.006,2509.798,2529.406
22408,413.024,2509.798,2509.798
22409,413.043,2509.798,2509.798
22410,413.061,2509.798,2529.406
22411,413.08,2509.798,2509.798
22412,413.098,2509.798,2529.406
22413,413.116,2529.406,2529.406
22414,413.135,2509.798,2529.406
22415,413.153,2509.798,2509.798
22416,413.172,2529.406,2529.406
22417,413.19,2529.406,2509.798
22418,413.209,2509.798,2529.406
22419,413.227,2529.406,2529.406
22420,413.245,2509.798,2509.798
22421,413.264,2529.406,2509.798
22422,413.282,2509.798,2509.798
22423,413.301,2509.798,2529.406
22424,413.319,2509.798,2509.798
22425,413.338,2509.798,2509.798
22426,413.356,2509.798,2509.798
22427,413.374,2529.406,2529.406
22428,413.393,2529.406,2529.406
22429,413.411,2509.798,2529.406
22430,413.43,2529.406,2529.406
22431,413.448,2529.406,2509.798
22432,413.467,2509.798,2509.798
22433,413.485,2509.798,2529.406
22434,413.503,2529.406,2529.406
22435,413.522,2509.798,2509.798
22436,413.54,2529.406,2529.406
22437,413.559,2529.406,2529.406
22438,413.577,2509.798,2529.406
22439,413.596,2509.798,2509.798
22440,413.614,2509.798,2529.406
22441,413.632,2509.798,2529.406
22442,413.651,2509.798,2529.406
22443,413.669,2509.798,2529.406
22444,413.688,2509.798,2529.406
22445,413.706,2509.798,2529.406
22446,413.725,2509.798,2529.406
22447,413.743,2509.798,2529.406
22448,413.762,2509.798,2529.406
22449,413.78,2509.798,2529.406
22450,413.798,2509.798,2509.798
22451,413.817,2529.406,2529.406
22452,413.835,2509.798,2509.798
22453,413.854,2509.798,2529.406
22454,413.872,2509.798,2509.798
22455,413.891,2509.798,2529.406
22456,413.909,2529.406,2529.406
22457,413.927,2509.798,2529.406
22458,413.946,2509.798,2509.798
22459,413.964,2509.798,2529.406
22460,413.983,2509.798,2529.406
22461,414.001,2509.798,2509.798
22462,414.02,2529.406,2529.406
22463,414.038,2509.798,2529.406
22464,414.056,2509.798,2529.406
22465,414.075,2509.798,2509.798
22466,414.093,2529.406,2529.406
22467,414.112,2529.406,2509.798
22468,414.13,2509.798,2529.406
22469,414.149,2529.406,2529.406
22470,414.167,2509.798,2509.798
22471,414.185,2509.798,2529.406
22472,414.204,2509.798,2529.406
22473,414.222,2509.798,2509.798
22474,414.241,2509.798,2529.406
22475,414.259,2509.798,2529.406
22476,414.278,2529.406,2509.798
22477,414.296,2509.798,2529.406
22478,414.314,2509.798,2529.406
22479,414.333,2509.798,2509.798
22480,414.351,2509.798,2529.406
22481,414.37,2509.798,2509.798
22482,414.388,2529.406,2529.406
22483,414.407,2509.798,2509.798
22484,414.425,2509.798,2509.798
22485,414.444,2509.798,2529.406
22486,414.462,2509.798,2529.406
22487,414.48,2509.798,2509.798
22488,414.499,2509.798,2509.798
22489,414.517,2509.798,2509.798
22490,414.536,2529.406,2509.798
22491,414.554,2529.406,2529.406
22492,414.573,2509.798,2509.798
22493,414.591,2509.798,2529.406
22494,414.609,2509.798,2529.406
22495,414.628,2509.798,2509.798
22496,414.646,2509.798,2509.798
22497,414.665,2509.798,2509.798
22498,414.683,2509.798,2509.798
22499,414.702,2509.798,2529.406
22500,414.72,2529.406,2529.406
22501,414.738,2509.798,2509.798
22502,414.757,2509.798,2529.406
22503,414.775,2509.798,2529.406
22504,414.794,2509.798,2509.798
22505,414.812,2509.798,2529.406
22506,414.831,2509.798,2529.406
22507,414.849,2509.798,2529.406
22508,414.867,2509.798,2529.406
22509,414.886,2509.798,2529.406
22510,414.904,2509.798,2529.406
22511,414.923,2509.798,2529.406
22512,414.941,2509.798,2529.406
22513,414.96,2529.406,2529.406
22514,414.978,2529.406,2529.406
22515,414.997,2509.798,2529.406
22516,415.015,2509.798,2529.406
22517,415.033,2509.798,2529.406
22518,415.052,2529.406,2509.798
22519,415.07,2509.798,2529.406
22520,415.089,2529.406,2509.798
22521,415.107,2509.798,2529.406
22522,415.126,2509.798,2509.798
22523,415.144,2509.798,2529.406
22524,415.162,2509.798,2529.406
22525,415.181,2529.406,2509.798
22526,415.199,2509.798,2529.406
22527,415.218,2509.798,2529.406
22528,415.236,2509.798,2509.798
22529,415.255,2529.406,2509.798
22530,415.273,2509.798,2509.798
22531,415.291,2509.798,2529.406
22532,415.31,2529.406,2529.406
22533,415.328,2529.406,2509.798
22534,415.347,2529.406,2529.406
22535,415.365,2509.798,2509.798
22536,415.384,2529.406,2529.406
22537,415.402,2509.798,2509.798
22538,415.42,2509.798,2529.406
22539,415.439,2509.798,2529.406
22540,415.457,2509.798,2509.798
22541,415.476,2509.798,2509.798
22542,415.494,2509.798,2529.406
22543,415.513,2509.798,2509.798
22544,415.531,2509.798,2529.406
22545,415.549,2509.798,2529.406
22546,415.568,2509.798,2529.406
22547,415.586,2509.798,2529.406
22548,415.605,2509.798,2509.798
22549,415.623,2509.798,2529.406
22550,415.642,2509.798,2529.406
22551,415.66,2529.406,2529.406
22552,415.678,2509.798,2509.798
22553,415.697,2509.798,2529.406
22554,415.715,2529.406,2529.406
22555,415.734,2509.798,2529.406
22556,415.752,2509.798,2509.798
22557,415.771,2509.798,2529.406
22558,415.789,2509.798,2490.19
22559,415.807,2509.798,2529.406
22560,415.826,2509.798,2529.406
22561,415.844,2529.406,2529.406
22562,415.863,2509.798,2509.798
22563,415.881,2529.406,2529.406
22564,415.9,2509.798,2509.798
22565,415.918,2509.798,2529.406
22566,415.937,2509.798,2509.798
22567,415.955,2509.798,2529.406
22568,415.973,2509.798,2529.406
22569,415.992,2529.406,2529.406
22570,416.01,2529.406,2529.406
22571,416.029,2509.798,2509.798
22572,416.047,2529.406,2529.406
22573,416.066,2529.406,2529.406
22574,416.084,2509.798,2509.798
22575,416.102,2509.798,2509.798
22576,416.121,2509.798,2529.406
22577,416.139,2509.798,2529.406
22578,416.158,2509.798,2509.798
22579,416.176,2509.798,2529.406
22580,416.195,2529.406,2529.406
22581,416.213,2509.798,2509.798
22582,416.231,2509.798,2529.406
22583,416.25,2529.406,2529.406
22584,416.268,2509.798,2509.798
22585,416.287,2509.798,2529.406
22586,416.305,2509.798,2529.406
22587,416.324,2509.798,2509.798
22588,416.342,2529.406,2529.406
22589,416.36,2509.798,2529.406
22590,416.379,2509.798,2529.406
22591,416.397,2509.798,2529.406
22592,416.416,2529.406,2529.406
22593,416.434,2509.798,2509.798
22594,416.453,2509.798,2509.798
22595,416.471,2509.798,2509.798
22596,416.489,2509.798,2529.406
22597,416.508,2509.798,2529.406
22598,416.526,2529.406,2509.798
22599,416.545,2509.798,2509.798
22600,416.563,2529.406,2529.406
22601,416.582,2509.798,2529.406
22602,416.6,2509.798,2509.798
22603,416.619,2509.798,2509.798
22604,416.637,2509.798,2529.406
22605,416.655,2529.406,2509.798
22606,416.674,2529.406,2509.798
22607,416.692,2509.798,2529.406
22608,416.711,2509.798,2529.406
22609,416.729,2509.798,2529.406
22610,416.748,2529.406,2509.798
22611,416.766,2509.798,2509.798
22612,416.784,2529.406,2529.406
22613,416.803,2529.406,2529.406
22614,416.821,2509.798,2509.798
22615,416.84,2509.798,2509.798
22616,416.858,2509.798,2529.406
22617,416.877,2529.406,2529.406
22618,416.895,2509.798,2529.406
22619,416.913,2509.798,2509.798
22620,416.932,2509.798,2529.406
22621,416.95,2509.798,2509.798
22622,416.969,2529.406,2529.406
22623,416.987,2509.798,2529.406
22624,417.006,2509.798,2509.798
22625,417.024,2509.798,2529.406
22626,417.042,2509.798,2509.798
22627,417.061,2509.798,2529.406
22628,417.079,2529.406,2529.406
22629,417.098,2509.798,2509.798
22630,417.116,2509.798,2529.406
22631,417.135,2529.406,2529.406
22632,417.153,2529.406,2529.406
22633,417.171,2509.798,2529.406
22634,417.19,2529.406,2529.406
22635,417.208,2509.798,2529.406
22636,417.227,2509.798,2509.798
22637,417.245,2509.798,2529.406
22638,417.264,2529.406,2529.406
22639,417.282,2509.798,2509.798
22640,417.3,2529.406,2509.798
22641,417.319,2509.798,2529.406
22642,417.337,2509.798,2509.798
22643,417.356,2509.798,2529.406
22644,417.374,2529.406,2529.406
22645,417.393,2529.406,2509.798
22646,417.411,2509.798,2529.406
22647,417.429,2509.798,2529.406
22648,417.448,2509.798,2529.406
22649,417.466,2529.406,2529.406
22650,417.485,2529.406,2509.798
22651,417.503,2509.798,2509.798
22652,417.522,2509.798,2529.406
22653,417.54,2529.406,2529.406
22654,417.559,2509.798,2529.406
22655,417.577,2509.798,2529.406
22656,417.595,2529.406,2529.406
22657,417.614,2509.798,2529.406
22658,417.632,2529.406,2509.798
22659,417.651,2509.798,2529.406
22660,417.669,2509.798,2529.406
22661,417.688,2529.406,2509.798
22662,417.706,2509.798,2509.798
22663,417.724,2509.798,2529.406
22664,417.743,2509.798,2509.798
22665,417.761,2509.798,2529.406
22666,417.78,2509.798,2509.798
22667,417.798,2509.798,2509.798
22668,417.817,2529.406,2509.798
22669,417.835,2509.798,2529.406
22670,417.853,2509.798,2529.406
22671,417.872,2529.406,2529.406
22672,417.89,2529.406,2529.406
22673,417.909,2509.798,2509.798
22674,417.927,2509.798,2529.406
22675,417.946,2529.406,2509.798
22676,417.964,2529.406,2509.798
22677,417.982,2509.798,2529.406
22678,418.001,2509.798,2529.406
22679,418.019,2509.798,2509.798
22680,418.038,2509.798,2509.798
22681,418.056,2509.798,2529.406
22682,418.075,2509.798,2509.798
22683,418.093,2509.798,2529.406
22684,418.111,2509.798,2529.406
22685,418.13,2509.798,2529.406
22686,418.148,2509.798,2529.406
22687,418.167,2529.406,2529.406
22688,418.185,2509.798,2509.798
22689,418.204,2509.798,2509.798
22690,418.222,2529.406,2529.406
22691,418.241,2509.798,2509.798
22692,418.259,2509.798,2509.798
22693,418.277,2509.798,2529.406
22694,418.296,2509.798,2529.406
22695,418.314,2529.406,2529.406
22696,418.333,2509.798,2529.406
22697,418.351,2529.406,2509.798
22698,418.37,2509.798,2529.406
22699,418.388,2509.798,2509.798
22700,418.406,2509.798,2509.798
22701,418.425,2509.798,2529.406
22702,418.443,2509.798,2529.406
22703,418.462,2529.406,2509.798
22704,418.48,2509.798,2509.798
22705,418.499,2529.406,2529.406
22706,418.517,2529.406,2529.406
22707,418.535,2529.406,2509.798
22708,418.554,2529.406,2529.406
22709,418.572,2509.798,2529.406
22710,418.591,2509.798,2509.798
22711,418.609,2529.406,2529.406
22712,418.628,2529.406,2529.406
22713,418.646,2509.798,2509.798
22714,418.664,2529.406,2529.406
22715,418.683,2529.406,2529.406
22716,418.701,2509.798,2509.798
22717,418.72,2509.798,2529.406
22718,418.738,2509.798,2529.406
22719,418.757,2509.798,2509.798
22720,418.775,2529.406,2509.798
22721,418.794,2509.798,2529.406
22722,418.812,2529.406,2509.798
22723,418.83,2509.798,2509.798
22724,418.849,2509.798,2509.798
22725,418.867,2509.798,2529.406
22726,418.886,2529.406,2509.798
22727,418.904,2509.798,2509.798
22728,418.922,2509.798,2509.798
22729,418.941,2529.406,2529.406
22730,418.959,2529.406,2529.406
22731,418.978,2509.798,2509.798
22732,418.996,2509.798,2529.406
22733,419.015,2509.798,2529.406
22734,419.033,2529.406,2529.406
22735,419.051,2529.406,2509.798
22736,419.07,2509.798,2509.798
22737,419.088,2529.406,2529.406
22738,419.107,2509.798,2509.798
22739,419.125,2509.798,2529.406
22740,419.144,2509.798,2529.406
22741,419.162,2529.406,2509.798
22742,419.181,2509.798,2509.798
22743,419.199,2509.798,2509.798
22744,419.217,2509.798,2529.406
22745,419.236,2529.406,2529.406
22746,419.254,2529.406,2529.406
22747,419.273,2509.798,2529.406
22748,419.291,2509.798,2509.798
22749,419.31,2509.798,2509.798
22750,419.328,2509.798,2509.798
22751,419.346,2529.406,2509.798
22752,419.365,2509.798,2529.406
22753,419.383,2529.406,2529.406
